_id,value
"little golden",1.0
"little goodbye",1.0
"little grease",1.0
"little greasy",2.0
"little green",2.0
"little guys",1.0
"little happier",1.0
"little happy",1.0
"little harsh",2.0
"little heart",2.0
"little heavy",5.0
"little hesitant",1.0
"little high",6.0
"little hodgepodgey",1.0
"little hole",5.0
"little holeinthewall",1.0
"little homey",2.0
"little hot",2.0
"little hotspot",1.0
"little house",2.0
"little hug",1.0
"little ice",2.0
"little iffy",1.0
"little inconsistent",1.0
"little indy",1.0
"little inscriptions",2.0
"little insiders",2.0
"little intimidated",2.0
"little intimidating",1.0
"little is",1.0
"little issue",1.0
"little it",1.0
"little itty",1.0
"little joint",4.0
"little junk",1.0
"little kelloggs",1.0
"little kick",3.0
"little kickbut",2.0
"little klutzy",2.0
"little lacking",1.0
"little lady",1.0
"little late",1.0
"little later",3.0
"little leafy",1.0
"little legit",1.0
"little let",1.0
"little light",2.0
"little lights",1.0
"little like",1.0
"little limp",1.0
"little liquid",1.0
"little longer",3.0
"little loosely",1.0
"little lost",1.0
"little loud",4.0
"little lounge",1.0
"little lumpia",1.0
"little lunch",2.0
"little ma",1.0
"little market",2.0
"little meat",2.0
"little mesmerized",1.0
"little messy",2.0
"little mild",2.0
"little mini",1.0
"little miniture",1.0
"little modern",1.0
"little mom",1.0
"little moment",1.0
"little more",40.0
"little much",1.0
"little muchbut",1.0
"little mushy",3.0
"little neighborhood",2.0
"little nervous",3.0
"little note",1.0
"little nugget",2.0
"little numbers",1.0
"little odd",3.0
"little of",9.0
"little oily",1.0
"little old",2.0
"little older",1.0
"little on",16.0
"little one",1.0
"little ones",5.0
"little only",1.0
"little order",1.0
"little outlandish",1.0
"little outrageous",1.0
"little over",2.0
"little overdone",1.0
"little overly",2.0
"little overpowering",2.0
"little overpriced",1.0
"little overzealous",1.0
"little pancake",1.0
"little pancakes",1.0
"little parking",1.0
"little patio",2.0
"little pecan",1.0
"little people",1.0
"little picky",1.0
"little piece",5.0
"little piggies",1.0
"little piggish",1.0
"little pigs",1.0
"little piquant",1.0
"little pizza",1.0
"little place",21.0
"little places",2.0
"little plates",1.0
"little pockets",1.0
"little polenta",1.0
"little pool",1.0
"little poorly",1.0
"little portions",1.0
"little preview",1.0
"little pricey",16.0
"little pricier",1.0
"little pricy",2.0
"little protein",1.0
"little put",1.0
"little rare",1.0
"little renovation",1.0
"little rest",1.0
"little restaurant",8.0
"little resting",1.0
"little rice",1.0
"little rich",1.0
"little rolls",1.0
"little room",1.0
"little rum",1.0
"little rushed",1.0
"little sad",3.0
"little sadness",1.0
"little salad",2.0
"little salsa",2.0
"little salt",2.0
"little sample",1.0
"little sampling",1.0
"little save",1.0
"little scared",1.0
"little scoop",1.0
"little scraps",1.0
"little secret",1.0
"little section",2.0
"little separation",1.0
"little serving",1.0
"little set",1.0
"little shack",1.0
"little shade",1.0
"little shocked",2.0
"little shop",1.0
"little shopping",2.0
"little short",1.0
"little shorts",1.0
"little shrimp",1.0
"little side",1.0
"little sign",1.0
"little sister",1.0
"little skeptical",1.0
"little skewer",1.0
"little skillet",1.0
"little skimpy",1.0
"little slice",2.0
"little slow",5.0
"little slower",1.0
"little small",2.0
"little smaller",1.0
"little smiling",1.0
"little snack",1.0
"little soggy",2.0
"little something",7.0
"little soups",1.0
"little space",1.0
"little spice",1.0
"little spoons",2.0
"little spot",10.0
"little spring",1.0
"little square",1.0
"little stack",1.0
"little stainlesssteel",1.0
"little stale",1.0
"little steep",3.0
"little stingy",1.0
"little store",3.0
"little street",1.0
"little strip",2.0
"little stroll",1.0
"little stuff",1.0
"little suburban",1.0
"little surprised",3.0
"little sushi",2.0
"little suspect",2.0
"little sweaty",1.0
"little sweet",7.0
"little sweeter",1.0
"little tables",1.0
"little tacos",1.0
"little taken",2.0
"little tale",1.0
"little the",1.0
"little thing",1.0
"little things",8.0
"little thinner",1.0
"little tidbits",1.0
"little tight",1.0
"little tikihut",1.0
"little to",2.0
"little toasts",1.0
"little tomato",1.0
"little tomatoes",1.0
"little too",25.0
"little torn",1.0
"little touches",1.0
"little tough",3.0
"little treasure",1.0
"little treat",1.0
"little treats",1.0
"little tricky",1.0
"little trinkets",1.0
"little trip",1.0
"little tucked",2.0
"little two",1.0
"little under",1.0
"little unevenbut",2.0
"little unfinished",1.0
"little up",1.0
"little vacation",1.0
"little variety",1.0
"little wait",2.0
"little waiting",1.0
"little waitresses",1.0
"little walk",3.0
"little wantons",1.0
"little warm",2.0
"little water",1.0
"little watery",1.0
"little wedge",1.0
"little weird",2.0
"little weirded",1.0
"little when",1.0
"little while",5.0
"little white",2.0
"little whole",1.0
"little wine",1.0
"little wooden",1.0
"little work",2.0
"little worried",1.0
"little wrinkles",1.0
"little xrated",1.0
"little yelp",1.0
"little zing",1.0
"littletooglaadnot that",2.0
"live !",1.0
"live Bossanova",1.0
"live But",1.0
"live Flamenco",1.0
"live I",1.0
"live Irish",1.0
"live REM",1.0
"live acoustic",1.0
"live and",4.0
"live around",1.0
"live as",1.0
"live at",3.0
"live band",1.0
"live bands",2.0
"live besides",2.0
"live blocks",1.0
"live blues",1.0
"live but",1.0
"live close",4.0
"live closer",1.0
"live demonstration",1.0
"live down",1.0
"live during",1.0
"live entertainment",3.0
"live for",2.0
"live funk",1.0
"live in",32.0
"live jazz",1.0
"live lit",2.0
"live mariachi",1.0
"live music",23.0
"live nearby",1.0
"live off",1.0
"live on",4.0
"live only",2.0
"live or",1.0
"live out",1.0
"live over",1.0
"live people",1.0
"live pretty",2.0
"live right",2.0
"live rock",1.0
"live salsamerengue",1.0
"live so",1.0
"live soft",1.0
"live strolling",1.0
"live tanks",1.0
"live teriyaki",1.0
"live to",1.0
"live too",1.0
"live up",6.0
"live way",1.0
"live well",1.0
"live with",1.0
"live within",1.0
"live without",1.0
"liveband bar",1.0
"lived across",1.0
"lived at",1.0
"lived closer",4.0
"lived here",1.0
"lived in",29.0
"lived nearby",2.0
"lived on",1.0
"lived the",2.0
"lived there",3.0
"lived up",8.0
"lively Between",1.0
"lively The",1.0
"lively atmosphere",4.0
"lively diners",1.0
"lively mix",1.0
"lively the",1.0
"lively with",1.0
"liven the",1.0
"liver I",1.0
"liver a",2.0
"liver and",4.0
"liver for",2.0
"liver regretted",1.0
"lives as",1.0
"lives close",1.0
"lives in",1.0
"lives up",2.0
"living The",1.0
"living art",1.0
"living butter",1.0
"living here",1.0
"living in",18.0
"living many",1.0
"living off",1.0
"living out",2.0
"living room",4.0
"living so",3.0
"living social",1.0
"living soul",1.0
"living the",1.0
"lo and",2.0
"lo mein",7.0
"load of",1.0
"load up",2.0
"loaded Big",1.0
"loaded Much",1.0
"loaded baked",3.0
"loaded chips",2.0
"loaded delight",2.0
"loaded hash",1.0
"loaded it",3.0
"loaded potato",1.0
"loaded salads",1.0
"loaded up",4.0
"loaded w",2.0
"loaded with",16.0
"loading for",1.0
"loads of",4.0
"loaf A",1.0
"loaf myself",1.0
"loaf of",3.0
"loaf with",1.0
"loafers I",1.0
"loafs are",1.0
"loathe tap",1.0
"loathe the",1.0
"loathe to",1.0
"loaves he",1.0
"loaves of",2.0
"loaves that",1.0
"lobby Also",1.0
"lobby I",1.0
"lobby and",2.0
"lobby area",1.0
"lobby bar",1.0
"lobby cut",1.0
"lobby decked",1.0
"lobby is",1.0
"lobby to",1.0
"lobster !",1.0
"lobster Appetizer",2.0
"lobster I",1.0
"lobster It",1.0
"lobster The",1.0
"lobster We",1.0
"lobster When",1.0
"lobster added",1.0
"lobster and",4.0
"lobster appetizer",2.0
"lobster bisque",13.0
"lobster bisques",1.0
"lobster calamari",2.0
"lobster corn",1.0
"lobster crab",1.0
"lobster crunch",2.0
"lobster escabeche",1.0
"lobster for",1.0
"lobster gnocchi",4.0
"lobster here",2.0
"lobster in",2.0
"lobster jus",1.0
"lobster mac",1.0
"lobster mash",1.0
"lobster mashed",2.0
"lobster not",1.0
"lobster or",1.0
"lobster oysters",1.0
"lobster pot",1.0
"lobster potstickers",1.0
"lobster ravioli",3.0
"lobster rib",1.0
"lobster roll",1.0
"lobster shrimp",1.0
"lobster since",1.0
"lobster spring",1.0
"lobster tacos",2.0
"lobster tail",3.0
"lobster tails",1.0
"lobster talipa",1.0
"lobster the",1.0
"lobster was",3.0
"lobster with",2.0
"lobsters While",1.0
"lobsters were",1.0
"local !",1.0
"local AJs",2.0
"local AZ",1.0
"local Chilis",2.0
"local I",3.0
"local Irish",1.0
"local Italian",1.0
"local Just",1.0
"local Karsh",1.0
"local Kay",1.0
"local Pho",2.0
"local alternatives",1.0
"local amateur",1.0
"local and",4.0
"local animals",1.0
"local art",1.0
"local athletes",1.0
"local bandmusician",2.0
"local beer",1.0
"local bottledbeer",1.0
"local brewers",1.0
"local business",11.0
"local businesses",7.0
"local but",1.0
"local butcher",1.0
"local butchers",2.0
"local cheeses",1.0
"local cheflebrity",1.0
"local chile",1.0
"local choice",1.0
"local coffeehouse",1.0
"local coffeewine",1.0
"local comedy",1.0
"local community",1.0
"local cuts",1.0
"local establishment",1.0
"local events",1.0
"local fare",1.0
"local farmers",1.0
"local farms",2.0
"local feel",1.0
"local find",1.0
"local friends",2.0
"local fruits",1.0
"local gem",5.0
"local grocery",1.0
"local hang",1.0
"local hormone",1.0
"local hotels",1.0
"local ingredients",2.0
"local ingredientsexactly",1.0
"local inseason",1.0
"local joints",1.0
"local live",2.0
"local microbrews",1.0
"local or",1.0
"local organic",1.0
"local owner",1.0
"local pizza",1.0
"local place",3.0
"local places",3.0
"local power",1.0
"local products",3.0
"local residents",1.0
"local restaurants",1.0
"local rugby",1.0
"local selections",1.0
"local standout",1.0
"local stop",1.0
"local sushi",2.0
"local to",1.0
"local took",1.0
"local was",1.0
"local wine",1.0
"local wines",1.0
"local winieries",1.0
"locale a",1.0
"locale ask",1.0
"locale situated",1.0
"locale this",1.0
"locale you",1.0
"locales although",1.0
"locally Friendly",1.0
"locally They",1.0
"locally and",1.0
"locally certain",1.0
"locally grown",3.0
"locally made",1.0
"locally organic",1.0
"locally owned",8.0
"locally ownedthe",1.0
"locally produced",1.0
"locally roasted",1.0
"locally sourced",3.0
"locals With",1.0
"locals and",2.0
"locals like",1.0
"locals schools",2.0
"locals secret",1.0
"locals that",1.0
"locals while",2.0
"locals who",1.0
"locate it",1.0
"located Generally",1.0
"located across",1.0
"located at",2.0
"located by",1.0
"located cheek",1.0
"located downtown",1.0
"located family",1.0
"located half",1.0
"located has",1.0
"located in",34.0
"located just",1.0
"located near",3.0
"located next",3.0
"located on",16.0
"located outside",2.0
"located right",4.0
"located super",1.0
"located upstairs",1.0
"located where",1.0
"located within",2.0
"locating said",1.0
"location !",3.0
"location Additionally",1.0
"location Another",1.0
"location Atmosphere",1.0
"location CenPho",2.0
"location Dont",1.0
"location Eh",1.0
"location Hence",1.0
"location Her",1.0
"location However",1.0
"location I",12.0
"location Ill",1.0
"location Inside",1.0
"location It",1.0
"location Its",2.0
"location Ive",2.0
"location Maybe",1.0
"location My",1.0
"location Our",2.0
"location Please",1.0
"location Right",1.0
"location Scratch",1.0
"location Service",1.0
"location So",1.0
"location Sweet",1.0
"location The",4.0
"location There",1.0
"location We",4.0
"location Without",1.0
"location You",2.0
"location a",5.0
"location again",1.0
"location along",2.0
"location also",1.0
"location and",21.0
"location are",2.0
"location as",2.0
"location at",3.0
"location because",2.0
"location being",1.0
"location brought",1.0
"location but",3.0
"location by",1.0
"location close",1.0
"location closed",1.0
"location closer",1.0
"location could",1.0
"location did",1.0
"location doesnt",1.0
"location down",2.0
"location downtown",1.0
"location due",1.0
"location enough",1.0
"location especially",1.0
"location for",6.0
"location great",1.0
"location has",3.0
"location if",1.0
"location in",12.0
"location is",35.0
"location it",1.0
"location itself",2.0
"location just",1.0
"location lends",1.0
"location lighting",1.0
"location looks",2.0
"location makes",1.0
"location many",1.0
"location mood",1.0
"location near",2.0
"location next",2.0
"location nice",1.0
"location of",2.0
"location on",8.0
"location once",1.0
"location opened",2.0
"location or",2.0
"location over",1.0
"location pales",1.0
"location pretty",1.0
"location right",2.0
"location sat",2.0
"location since",2.0
"location so",3.0
"location something",1.0
"location soon",1.0
"location stars",2.0
"location that",1.0
"location the",10.0
"location theyre",1.0
"location though",1.0
"location to",7.0
"location too",2.0
"location twice",1.0
"location was",7.0
"location wasnt",1.0
"location watch",1.0
"location we",1.0
"location were",1.0
"location where",1.0
"location which",1.0
"location within",1.0
"location without",1.0
"location would",1.0
"location you",1.0
"locations !",1.0
"locations If",1.0
"locations Im",1.0
"locations Ive",2.0
"locations New",1.0
"locations Nicks",1.0
"locations The",4.0
"locations and",4.0
"locations as",1.0
"locations but",1.0
"locations for",2.0
"locations in",6.0
"locations is",1.0
"locations more",1.0
"locations over",1.0
"locations possible",1.0
"locations previous",1.0
"locations right",1.0
"locations several",1.0
"locations that",1.0
"locations throughout",1.0
"locations to",1.0
"locations were",1.0
"locations where",1.0
"locations whether",1.0
"locations will",1.0
"locationthat tells",1.0
"lock and",2.0
"lock our",2.0
"lock up",1.0
"locked Arizonians",1.0
"locked in",3.0
"locked me",1.0
"locked seafood",1.0
"locked so",1.0
"lockedand the",1.0
"locket and",1.0
"locomote to",1.0
"lodge atmosphere",1.0
"lodge in",1.0
"lodge inside",1.0
"lodge than",1.0
"lodged in",1.0
"lodging my",1.0
"loftlike ceiling",1.0
"log cabin",3.0
"log on",1.0
"log walls",1.0
"logical on",1.0
"logo I",1.0
"logo address",1.0
"logo is",2.0
"logo which",1.0
"logs and",1.0
"loins shipped",1.0
"loiter around",1.0
"loiter here",1.0
"lol !",2.0
"lol Either",1.0
"lol I",2.0
"lol Just",1.0
"lol My",2.0
"lol The",1.0
"lol We",2.0
"lol When",1.0
"lol and",1.0
"lol bar",2.0
"lol but",1.0
"lol from",1.0
"lol had",1.0
"lol over",1.0
"lol the",1.0
"lol they",1.0
"lolatmosphere reminded",1.0
"lolipops Lolipops",1.0
"lollipops mmm",2.0
"lollypops and",2.0
"lonely little",1.0
"long !",1.0
"long $",1.0
"long And",1.0
"long But",1.0
"long I",4.0
"long Im",1.0
"long Its",1.0
"long Keep",1.0
"long Nice",1.0
"long Oh",1.0
"long Other",1.0
"long Place",1.0
"long Sunday",2.0
"long The",4.0
"long There",1.0
"long This",1.0
"long We",1.0
"long What",1.0
"long [",1.0
"long after",2.0
"long again",1.0
"long ago",3.0
"long and",6.0
"long as",16.0
"long at",1.0
"long bao",1.0
"long bar",2.0
"long before",4.0
"long bench",1.0
"long benchstyle",1.0
"long bout",1.0
"long but",3.0
"long chat",2.0
"long day",8.0
"long days",2.0
"long deli",1.0
"long departed",1.0
"long enough",4.0
"long especially",1.0
"long even",1.0
"long extravaganza",1.0
"long few",2.0
"long floortoceiling",1.0
"long for",6.0
"long given",1.0
"long hair",1.0
"long here",1.0
"long hot",1.0
"long hugs",1.0
"long in",1.0
"long it",3.0
"long laptop",1.0
"long last",1.0
"long like",1.0
"long line",3.0
"long lost",2.0
"long morning",2.0
"long my",3.0
"long narrow",2.0
"long night",3.0
"long not",1.0
"long now",1.0
"long of",1.0
"long one",1.0
"long or",2.0
"long pages",1.0
"long plates",2.0
"long rectangular",1.0
"long relaxing",2.0
"long review",1.0
"long shot",1.0
"long since",1.0
"long slices",1.0
"long straws",2.0
"long table",2.0
"long they",1.0
"long thin",1.0
"long though",1.0
"long time",51.0
"long timeor",2.0
"long to",10.0
"long under",1.0
"long wait",11.0
"long walk",1.0
"long way",6.0
"long week",3.0
"long weekend",1.0
"long while",1.0
"long wine",1.0
"long work",1.0
"long you",1.0
"longer I",1.0
"longer a",1.0
"longer able",2.0
"longer alone",1.0
"longer but",3.0
"longer can",1.0
"longer cares",1.0
"longer drink",1.0
"longer for",2.0
"longer had",1.0
"longer hold",1.0
"longer hours",1.0
"longer in",2.0
"longer offer",1.0
"longer than",10.0
"longer to",1.0
"longer was",1.0
"longer working",1.0
"longest Ive",3.0
"longhorn cheddartopped",1.0
"longsuffering Old",1.0
"longwinded so",1.0
"lonion I",1.0
"lons fix",1.0
"lons is",2.0
"look !",1.0
"look So",2.0
"look a",4.0
"look amazing",1.0
"look and",7.0
"look around",4.0
"look at",33.0
"look awesome",1.0
"look bad",2.0
"look beautiful",1.0
"look beyond",1.0
"look booths",2.0
"look but",3.0
"look clean",1.0
"look closer",1.0
"look cool",2.0
"look delicious",1.0
"look down",2.0
"look elsewhere",1.0
"look fantastic",1.0
"look for",11.0
"look foreword",1.0
"look forward",29.0
"look foward",1.0
"look good",2.0
"look great",1.0
"look hard",2.0
"look inside",1.0
"look interesting",1.0
"look into",1.0
"look is",2.0
"look kind",1.0
"look like",25.0
"look liked",1.0
"look low",1.0
"look nicer",2.0
"look no",7.0
"look of",10.0
"look old",2.0
"look on",4.0
"look over",1.0
"look past",1.0
"look relevant",1.0
"look so",4.0
"look spacious",1.0
"look super",1.0
"look tantalizing",2.0
"look taste",1.0
"look that",2.0
"look the",2.0
"look them",1.0
"look this",1.0
"look to",3.0
"look too",1.0
"look up",2.0
"look very",2.0
"look was",2.0
"look when",1.0
"look with",1.0
"look your",1.0
"looked !",1.0
"looked BALLS",1.0
"looked NOTHING",2.0
"looked a",4.0
"looked amazing",5.0
"looked and",1.0
"looked anywhere",1.0
"looked appetizing",1.0
"looked around",5.0
"looked as",1.0
"looked at",19.0
"looked awesome",2.0
"looked back",2.0
"looked better",1.0
"looked comfortably",1.0
"looked confused",1.0
"looked decent",1.0
"looked decentThe",1.0
"looked delicious",4.0
"looked did",1.0
"looked down",3.0
"looked enticing",2.0
"looked equally",1.0
"looked fantastic",1.0
"looked forward",1.0
"looked good",12.0
"looked great",12.0
"looked gross",1.0
"looked happy",1.0
"looked interesting",1.0
"looked into",1.0
"looked intriguing",1.0
"looked inviting",1.0
"looked it",2.0
"looked just",1.0
"looked like",30.0
"looked limp",1.0
"looked more",1.0
"looked nice",3.0
"looked often",1.0
"looked oh",1.0
"looked old",1.0
"looked outside",1.0
"looked over",6.0
"looked particularly",2.0
"looked pretty",8.0
"looked promising",1.0
"looked purdy",1.0
"looked quite",1.0
"looked rare",1.0
"looked really",6.0
"looked so",7.0
"looked suspiciously",2.0
"looked tasty",1.0
"looked tempting",3.0
"looked terrific",1.0
"looked the",1.0
"looked to",8.0
"looked unfinished",1.0
"looked up",2.0
"looked us",1.0
"looked very",8.0
"looked when",1.0
"looked younger",1.0
"lookin at",1.0
"lookin out",1.0
"lookin salads",1.0
"looking I",3.0
"looking Old",1.0
"looking Polish",1.0
"looking a",1.0
"looking and",1.0
"looking around",3.0
"looking at",19.0
"looking back",1.0
"looking bar",2.0
"looking building",1.0
"looking depressed",1.0
"looking diner",1.0
"looking dining",2.0
"looking disgusted",2.0
"looking down",2.0
"looking for",115.0
"looking forever",1.0
"looking forward",20.0
"looking furniture",1.0
"looking good",2.0
"looking got",1.0
"looking guy",2.0
"looking it",2.0
"looking kind",1.0
"looking large",1.0
"looking like",4.0
"looking modern",1.0
"looking nervous",1.0
"looking on",1.0
"looking options",1.0
"looking out",2.0
"looking over",2.0
"looking people",1.0
"looking place",1.0
"looking restaurant",1.0
"looking smoothie",1.0
"looking splatter",1.0
"looking staff",1.0
"looking the",2.0
"looking things",1.0
"looking through",2.0
"looking to",10.0
"looking up",3.0
"looking waitressesvery",1.0
"looking woman",1.0
"looking women",1.0
"looking wraps",2.0
"lookingwait staff",1.0
"lookout These",1.0
"lookout for",2.0
"looks amazing",1.0
"looks as",1.0
"looks at",1.0
"looks deceiving",1.0
"looks department",1.0
"looks equally",1.0
"looks fantastic",1.0
"looks from",1.0
"looks good",2.0
"looks great",7.0
"looks incredible",1.0
"looks interesting",1.0
"looks kind",1.0
"looks like",40.0
"looks makeshift",1.0
"looks new",2.0
"looks nice",1.0
"looks obvious",1.0
"looks of",2.0
"looks pretty",2.0
"looks rather",1.0
"looks really",1.0
"looks similar",1.0
"looks so",3.0
"looks somewhat",1.0
"looks to",2.0
"looks were",1.0
"looks wise",2.0
"lookswell seductive",1.0
"loong week",1.0
"looooooooooooooooooooved it",1.0
"looooove Sunflower",1.0
"looooove with",1.0
"loooove it",1.0
"loop I",1.0
"loop on",1.0
"loose It",2.0
"loose So",1.0
"loose a",1.0
"loose at",1.0
"loose but",1.0
"loose cigarettes",1.0
"loose leaf",1.0
"looseleaf tea",1.0
"loosely rolled",1.0
"loosely the",1.0
"looses the",1.0
"lord Seafood",1.0
"lord Sweet",1.0
"lord Talk",1.0
"lord help",1.0
"lord it",1.0
"lord knows",1.0
"lord this",1.0
"los Muertos",2.0
"los angeles",1.0
"lose a",1.0
"lose control",1.0
"lose customers",1.0
"lose my",2.0
"lose some",1.0
"lose that",1.0
"lose to",1.0
"loseer play",1.0
"loser you",1.0
"losing combo",1.0
"losing my",1.0
"losing our",1.0
"losing two",1.0
"loss for",1.0
"loss of",2.0
"losses a",1.0
"lost I",1.0
"lost My",1.0
"lost So",2.0
"lost all",1.0
"lost among",1.0
"lost and",2.0
"lost cousin",1.0
"lost friend",1.0
"lost friends",1.0
"lost her",1.0
"lost in",12.0
"lost its",3.0
"lost my",3.0
"lost on",1.0
"lost one",1.0
"lost out",1.0
"lost them",1.0
"lost time",1.0
"lost track",1.0
"lost trying",1.0
"lot !",2.0
"lot A",2.0
"lot Also",1.0
"lot Did",1.0
"lot Fast",1.0
"lot Great",1.0
"lot Heart",1.0
"lot I",5.0
"lot If",1.0
"lot It",3.0
"lot Kind",1.0
"lot No",1.0
"lot Not",1.0
"lot Nothing",1.0
"lot Ok",1.0
"lot Overall",1.0
"lot Plus",2.0
"lot There",1.0
"lot They",1.0
"lot We",1.0
"lot a",3.0
"lot about",1.0
"lot and",12.0
"lot are",1.0
"lot as",1.0
"lot at",2.0
"lot because",3.0
"lot before",2.0
"lot better",1.0
"lot bigger",1.0
"lot bigscreen",1.0
"lot but",4.0
"lot by",1.0
"lot can",1.0
"lot cheaper",1.0
"lot cooler",1.0
"lot different",1.0
"lot drama",2.0
"lot driving",1.0
"lot dude",1.0
"lot especially",2.0
"lot fewer",1.0
"lot for",5.0
"lot from",1.0
"lot further",1.0
"lot going",1.0
"lot great",1.0
"lot harder",1.0
"lot if",1.0
"lot in",3.0
"lot is",12.0
"lot juxtaposing",1.0
"lot lately",1.0
"lot less",2.0
"lot like",3.0
"lot louder",1.0
"lot more",8.0
"lot next",1.0
"lot nonetheless",1.0
"lot of",159.0
"lot one",1.0
"lot only",1.0
"lot or",1.0
"lot quickly",1.0
"lot right",1.0
"lot smaller",1.0
"lot so",2.0
"lot something",1.0
"lot though",2.0
"lot through",1.0
"lot to",5.0
"lot various",1.0
"lot was",2.0
"lot when",1.0
"lot which",1.0
"lot you",1.0
"lotion Worth",1.0
"lotion Yeah",1.0
"lotions The",1.0
"lots and",3.0
"lots more",3.0
"lots of",96.0
"lots on",1.0
"lots or",1.0
"lots to",1.0
"lotta punch",1.0
"lottery Besides",1.0
"lotus flavor",2.0
"lotus leaf",1.0
"loud !",2.0
"loud But",1.0
"loud Food",1.0
"loud I",8.0
"loud It",2.0
"loud Its",1.0
"loud Middle",1.0
"loud No",1.0
"loud The",1.0
"loud Wow",1.0
"loud a",1.0
"loud almost",2.0
"loud and",6.0
"loud as",4.0
"loud at",2.0
"loud bustling",1.0
"loud but",7.0
"loud chatter",1.0
"loud crazy",1.0
"loud distracting",1.0
"loud drunks",1.0
"loud enough",2.0
"loud etc",1.0
"loud flavor",1.0
"loud if",2.0
"loud in",2.0
"loud it",1.0
"loud kitschy",1.0
"loud music",3.0
"loud side",1.0
"loud singing",1.0
"loud so",4.0
"loud tableupset",1.0
"loud that",3.0
"loud the",1.0
"loud this",2.0
"loud to",1.0
"loud when",1.0
"loud with",1.0
"louder We",1.0
"louder than",2.0
"loudly in",1.0
"loudness I",1.0
"loudness of",1.0
"loudnot music",2.0
"lounge A",2.0
"lounge This",1.0
"lounge area",1.0
"lounge atmosphere",1.0
"lounge bar",1.0
"lounge beats",1.0
"lounge chair",1.0
"lounge feel",1.0
"lounge furnishings",1.0
"lounge main",1.0
"lounge music",1.0
"lounge of",1.0
"lounge only",1.0
"lounge or",1.0
"lounge restobar",1.0
"lounge singer",1.0
"lounge space",2.0
"lounge with",1.0
"loungey dance",1.0
"loungey space",1.0
"lounging area",1.0
"lousy The",1.0
"lousy margarita",2.0
"love !",7.0
"love A",2.0
"love AJs",1.0
"love America",1.0
"love Asian",2.0
"love BOP",1.0
"love Baby",1.0
"love Bosnian",1.0
"love California",1.0
"love Casey",1.0
"love Chompies",1.0
"love Dim",1.0
"love Eba",2.0
"love English",2.0
"love Even",1.0
"love Fiji",1.0
"love Firebirds",1.0
"love Friday",1.0
"love Fried",1.0
"love Furthermore",1.0
"love Harlows",1.0
"love Hiro",1.0
"love Hulas",1.0
"love I",4.0
"love Indian",2.0
"love Ive",1.0
"love Jim",1.0
"love John",1.0
"love K",1.0
"love Korean",1.0
"love LOVE",1.0
"love La",2.0
"love Last",1.0
"love LeeLee",1.0
"love Lulus",1.0
"love MBFGR",1.0
"love Mabels",1.0
"love Mama",1.0
"love Mexican",3.0
"love Middle",1.0
"love Pinos",1.0
"love Pita",1.0
"love Ruths",1.0
"love So",1.0
"love Stax",1.0
"love Stingray",1.0
"love Stop",1.0
"love Thai",2.0
"love The",1.0
"love This",2.0
"love Tracy",1.0
"love Trader",1.0
"love Urban",1.0
"love Vietnamese",1.0
"love We",3.0
"love When",1.0
"love Wildflower",1.0
"love YELP",1.0
"love Yogurt",2.0
"love Yogurtology",1.0
"love You",1.0
"love a",10.0
"love about",7.0
"love all",4.0
"love almost",3.0
"love although",1.0
"love amanda",1.0
"love an",2.0
"love anchovies",1.0
"love and",8.0
"love anything",1.0
"love are",1.0
"love asking",1.0
"love at",1.0
"love being",1.0
"love both",1.0
"love bread",1.0
"love breakfast",5.0
"love breakfastOK",1.0
"love but",3.0
"love buying",2.0
"love care",1.0
"love chicken",1.0
"love child",1.0
"love chocolate",3.0
"love coffee",2.0
"love coming",1.0
"love cooked",1.0
"love cooking",1.0
"love curry",2.0
"love decor",1.0
"love definitely",1.0
"love dim",1.0
"love dining",1.0
"love discovering",1.0
"love dive",1.0
"love doing",1.0
"love dropping",1.0
"love eating",1.0
"love eggs",1.0
"love ethnic",1.0
"love everything",3.0
"love filly",1.0
"love fish",1.0
"love fishysalty",1.0
"love flan",2.0
"love flavor",1.0
"love fondue",2.0
"love food",2.0
"love for",3.0
"love fries",1.0
"love garlic",1.0
"love gelato",1.0
"love getting",2.0
"love going",4.0
"love green",1.0
"love having",1.0
"love hearing",1.0
"love helping",1.0
"love her",2.0
"love here",2.0
"love him",1.0
"love his",2.0
"love hole",1.0
"love holeinthewall",1.0
"love hollandaise",1.0
"love how",9.0
"love ice",2.0
"love in",1.0
"love interest",1.0
"love it",31.0
"love its",1.0
"love lemonade",1.0
"love little",1.0
"love local",1.0
"love love",13.0
"love making",1.0
"love manchego",1.0
"love me",4.0
"love meat",2.0
"love minimalism",1.0
"love mixed",1.0
"love mmm",1.0
"love most",1.0
"love my",5.0
"love of",1.0
"love our",1.0
"love overall",1.0
"love papusas",1.0
"love people",1.0
"love pie",1.0
"love pita",1.0
"love pleasant",1.0
"love red",1.0
"love salty",1.0
"love sandwiches",2.0
"love saying",1.0
"love scallops",1.0
"love seaweed",1.0
"love seeing",1.0
"love sitting",2.0
"love sleek",1.0
"love small",1.0
"love soda",2.0
"love songs",1.0
"love spices",1.0
"love steak",1.0
"love stealing",1.0
"love street",1.0
"love sunflower",1.0
"love supporting",2.0
"love sushi",4.0
"love sweet",1.0
"love tacos",1.0
"love taking",1.0
"love tamarind",1.0
"love tea",1.0
"love that",38.0
"love thatits",1.0
"love the",155.0
"love thee",3.0
"love their",22.0
"love them",4.0
"love these",1.0
"love this",59.0
"love to",28.0
