_id,value
"of Pesto",1.0
"of Praying",1.0
"of Primebar",1.0
"of Probably",1.0
"of Rulas",2.0
"of Sake",1.0
"of Salsa",1.0
"of Scottsdale",2.0
"of Singhas",1.0
"of Sola",1.0
"of Stone",1.0
"of Sunflower",1.0
"of Sunset",1.0
"of Sushi",1.0
"of TV",1.0
"of TVs",3.0
"of TVsfor",1.0
"of Teakwoods",1.0
"of The",3.0
"of Tortilla",1.0
"of Uni",2.0
"of Vietnamese",1.0
"of Visit",1.0
"of Vodka",1.0
"of WAY",1.0
"of Wine",1.0
"of Wyders",1.0
"of ZTejas",1.0
"of Zinburger",1.0
"of a",39.0
"of adding",2.0
"of age",1.0
"of ahi",1.0
"of alcohol",3.0
"of alcoholand",1.0
"of all",16.0
"of almond",1.0
"of amuse",1.0
"of an",2.0
"of and",7.0
"of andouille",1.0
"of annoying",1.0
"of any",5.0
"of anything",1.0
"of appetizers",1.0
"of approval",1.0
"of apps",1.0
"of art",2.0
"of artificial",1.0
"of as",1.0
"of asian",1.0
"of assistance",2.0
"of attentive",1.0
"of beans",2.0
"of beatings",1.0
"of beef",3.0
"of beer",4.0
"of beers",7.0
"of being",2.0
"of bitter",1.0
"of black",1.0
"of bland",2.0
"of blended",1.0
"of both",1.0
"of boutique",1.0
"of brand",1.0
"of bread",1.0
"of breaded",1.0
"of brie",1.0
"of broccoli",1.0
"of bubbly",1.0
"of building",1.0
"of bun",2.0
"of burgers",1.0
"of business",1.0
"of calamari",2.0
"of carbonated",1.0
"of chain",1.0
"of character",1.0
"of charge",1.0
"of cheap",2.0
"of cheddar",1.0
"of cheeseburgers",1.0
"of cheeses",1.0
"of cherries",1.0
"of chic",1.0
"of chicken",2.0
"of chilled",1.0
"of chipotle",1.0
"of chips",2.0
"of chocolate",1.0
"of choices",2.0
"of choy",1.0
"of cider",1.0
"of cleaning",1.0
"of closed",1.0
"of college",1.0
"of comfy",1.0
"of coming",1.0
"of complimentary",1.0
"of condiments",1.0
"of control",3.0
"of corn",3.0
"of course",10.0
"of courses",1.0
"of coworkers",2.0
"of crackers",1.0
"of cream",1.0
"of creativity",1.0
"of crisp",1.0
"of crispy",2.0
"of crushed",2.0
"of crust",1.0
"of cucumber",1.0
"of cupcake",1.0
"of curried",1.0
"of dark",1.0
"of day",1.0
"of decent",2.0
"of dessert",2.0
"of dietary",1.0
"of different",3.0
"of dining",2.0
"of dips",1.0
"of discounted",1.0
"of discounts",1.0
"of dish",1.0
"of dishes",2.0
"of dollars",1.0
"of dough",1.0
"of downtown",1.0
"of dramady",1.0
"of dried",1.0
"of drinker",1.0
"of drinks",3.0
"of duck",1.0
"of each",4.0
"of eating",1.0
"of egg",1.0
"of either",3.0
"of entertainment",1.0
"of enthusiasm",1.0
"of establishments",2.0
"of eternityif",2.0
"of event",1.0
"of every",1.0
"of everything",3.0
"of face",1.0
"of factory",1.0
"of fade",1.0
"of fake",1.0
"of fame",2.0
"of fantastic",1.0
"of fare",2.0
"of fast",1.0
"of favorites",1.0
"of filet",1.0
"of filling",1.0
"of fine",1.0
"of fish",3.0
"of flavor",5.0
"of flavors",2.0
"of folks",1.0
"of food",13.0
"of for",1.0
"of four",5.0
"of french",1.0
"of fresh",1.0
"of freshly",1.0
"of friends",2.0
"of fries",2.0
"of frou",1.0
"of frozen",1.0
"of fun",1.0
"of funny",1.0
"of getting",1.0
"of ginger",1.0
"of girl",1.0
"of girls",1.0
"of given",1.0
"of gloomy",1.0
"of glutenfree",1.0
"of going",2.0
"of good",1.0
"of grain",1.0
"of gratitude",1.0
"of great",2.0
"of green",1.0
"of grilled",1.0
"of groups",1.0
"of half",1.0
"of hamburgers",1.0
"of happy",2.0
"of hard",1.0
"of having",1.0
"of he",1.0
"of hearing",1.0
"of heaven",1.0
"of help",1.0
"of her",5.0
"of hip",1.0
"of his",2.0
"of hotel",1.0
"of house",3.0
"of hummus",1.0
"of hunks",1.0
"of ice",6.0
"of iced",1.0
"of if",3.0
"of inconsistency",2.0
"of incorporating",2.0
"of ingredients",2.0
"of is",1.0
"of it",13.0
"of items",3.0
"of its",2.0
"of jalapeno",1.0
"of joint",1.0
"of just",1.0
"of keeping",1.0
"of last",1.0
"of leftovers",2.0
"of lettuce",1.0
"of life",1.0
"of like",2.0
"of lime",1.0
"of lobster",2.0
"of local",2.0
"of many",2.0
"of martinis",1.0
"of may",1.0
"of mayo",1.0
"of me",3.0
"of meat",6.0
"of medal",1.0
"of melted",1.0
"of men",1.0
"of mexican",1.0
"of micromanaged",1.0
"of mind",2.0
"of mine",3.0
"of mint",1.0
"of misters",1.0
"of mixed",1.0
"of molten",1.0
"of money",3.0
"of more",1.0
"of moscato",1.0
"of moving",1.0
"of much",1.0
"of multiple",1.0
"of mustard",1.0
"of my",43.0
"of napkins",1.0
"of new",2.0
"of nice",1.0
"of nigiri",1.0
"of no",1.0
"of noon",1.0
"of normal",1.0
"of nowhere",2.0
"of octopus",1.0
"of old",2.0
"of options",1.0
"of or",2.0
"of organic",1.0
"of orzo",1.0
"of other",3.0
"of our",9.0
"of outdoor",2.0
"of overcrowded",1.0
"of pace",1.0
"of paper",2.0
"of parking",3.0
"of parties",1.0
"of passionfruit",1.0
"of pasta",2.0
"of pastrami",1.0
"of people",7.0
"of peppery",1.0
"of photo",1.0
"of pickled",1.0
"of picnic",2.0
"of pita",1.0
"of pitchers",1.0
"of pizza",2.0
"of pizzas",1.0
"of place",3.0
"of plantains",1.0
"of pool",1.0
"of postgym",1.0
"of poultry",1.0
"of pretty",1.0
"of prosciutto",1.0
"of pubgrill",1.0
"of pureedcreamed",1.0
"of purple",1.0
"of purpleish",1.0
"of putting",2.0
"of quality",2.0
"of rare",1.0
"of ravioli",1.0
"of really",2.0
"of reasons",2.0
"of red",2.0
"of refried",1.0
"of regular",1.0
"of regularhour",2.0
"of restaurantgame",2.0
"of reviews",1.0
"of ribs",2.0
"of rice",3.0
"of roasted",1.0
"of rolls",2.0
"of romaine",2.0
"of room",1.0
"of rug",1.0
"of ruined",2.0
"of s",1.0
"of salad",2.0
"of sale",1.0
"of salmon",2.0
"of salt",1.0
"of sashimi",2.0
"of sauces",1.0
"of sausage",2.0
"of sea",2.0
"of selected",1.0
"of service",3.0
"of shopping",2.0
"of shrimp",1.0
"of side",1.0
"of sides",3.0
"of sitting",1.0
"of six",1.0
"of skill",2.0
"of skimmed",1.0
"of small",1.0
"of soda",2.0
"of some",4.0
"of something",1.0
"of sopapillas",1.0
"of sorts",1.0
"of soup",1.0
"of soupy",1.0
"of sourness",1.0
"of space",1.0
"of spaghetti",1.0
"of sparkling",1.0
"of specials",2.0
"of spelling",2.0
"of spice",1.0
"of sports",1.0
"of sporty",1.0
"of spots",1.0
"of steak",2.0
"of steamed",3.0
"of still",1.0
"of strange",1.0
"of strawberries",2.0
"of stripmall",1.0
"of students",1.0
"of stuff",1.0
"of stumbled",1.0
"of style",1.0
"of sucks",1.0
"of sugar",3.0
"of sugarcoated",1.0
"of sunglasses",1.0
"of supporting",1.0
"of sushi",3.0
"of tables",2.0
"of taco",1.0
"of tacos",1.0
"of takeout",1.0
"of tandoori",1.0
"of tapas",1.0
"of taste",1.0
"of tastes",1.0
"of taxidermy",1.0
"of tea",1.0
"of teas",1.0
"of tequila",1.0
"of th",1.0
"of that",6.0
"of the",282.0
"of theater",1.0
"of their",31.0
"of theirs",3.0
"of them",17.0
"of there",2.0
"of these",2.0
"of they",1.0
"of thick",3.0
"of thing",1.0
"of things",1.0
"of this",25.0
"of those",9.0
"of tickets",1.0
"of tied",1.0
"of time",3.0
"of tiny",1.0
"of toast",1.0
"of tomato",1.0
"of town",9.0
"of towners",1.0
"of tricolor",1.0
"of truffles",2.0
"of tuna",2.0
"of two",1.0
"of undesirable",2.0
"of unfortunate",1.0
"of unique",1.0
"of us",15.0
"of various",2.0
"of veggies",1.0
"of vodka",1.0
"of waiting",1.0
"of warm",1.0
"of was",2.0
"of water",2.0
"of wax",2.0
"of way",1.0
"of weeks",1.0
"of what",2.0
"of whatever",2.0
"of which",5.0
"of white",1.0
"of wine",28.0
"of wines",2.0
"of wings",1.0
"of work",1.0
"of yapping",1.0
"of year",1.0
"of years",1.0
"of you",4.0
"of your",11.0
"off $",1.0
"off Apps",2.0
"off Baseline",2.0
"off Central",1.0
"off EVERY",1.0
"off I",5.0
"off If",2.0
"off My",1.0
"off The",1.0
"off We",1.0
"off a",6.0
"off again",1.0
"off all",3.0
"off and",12.0
"off any",1.0
"off appetizers",1.0
"off apps",2.0
"off area",1.0
"off as",1.0
"off beer",4.0
"off beersspirits",1.0
"off bottle",1.0
"off but",1.0
"off coupon",6.0
"off day",1.0
"off drafts",1.0
"off during",1.0
"off for",2.0
"off from",2.0
"off getting",1.0
"off go",1.0
"off in",2.0
"off limits",1.0
"off of",6.0
"off on",3.0
"off our",1.0
"off since",1.0
"off the",11.0
"off their",1.0
"off through",2.0
"off to",2.0
"off track",1.0
"off which",2.0
"off wines",1.0
"off with",8.0
"off yelp",1.0
"off you",2.0
"off your",3.0
"offended by",1.0
"offer $",3.0
"offer Instead",1.0
"offer a",3.0
"offer btg",1.0
"offer complimentary",1.0
"offer four",1.0
"offer half",1.0
"offer in",1.0
"offer really",1.0
"offer so",1.0
"offer some",2.0
"offer soup",1.0
"offer super",1.0
"offer to",3.0
"offer two",1.0
"offered FREE",1.0
"offered Ive",1.0
"offered a",2.0
"offered all",1.0
"offered and",1.0
"offered free",1.0
"offered made",1.0
"offered me",2.0
"offered more",2.0
"offered them",1.0
"offered to",1.0
"offered us",1.0
"offering a",1.0
"offering on",1.0
"offering sales",1.0
"offering so",2.0
"offering the",1.0
"offering us",1.0
"offerings Unfortunately",2.0
"offerings and",1.0
"offerings from",1.0
"offerings in",1.0
"offerings on",2.0
"offers a",4.0
"offers live",2.0
"offers off",2.0
"offers you",1.0
"office Hence",1.0
"office in",1.0
"office types",1.0
"officially park",1.0
"often Gratuity",1.0
"often Jasons",1.0
"often We",2.0
"often With",1.0
"often and",4.0
"often as",1.0
"often but",2.0
"often dine",2.0
"often do",1.0
"often feature",1.0
"often for",1.0
"often have",1.0
"often just",2.0
"often lacks",2.0
"often merely",1.0
"often on",1.0
"often overshadowed",1.0
"often stop",1.0
"often today",1.0
"oh I",1.0
"oh my",2.0
"oh so",6.0
"oh yeah",2.0
"oil I",2.0
"oil Seriously",1.0
"oils and",1.0
"oily Everyone",1.0
"ok !",1.0
"ok Again",1.0
"ok Convenient",2.0
"ok Needless",1.0
"ok The",4.0
"ok and",1.0
"ok based",1.0
"ok but",4.0
"ok experience",1.0
"ok for",1.0
"ok it",2.0
"ok majorly",1.0
"ok maybe",2.0
"ok not",1.0
"ok nothing",2.0
"ok to",2.0
"ok with",1.0
"okay I",2.0
"okay Our",1.0
"okay The",1.0
"okay We",1.0
"okay but",2.0
"okay if",1.0
"okay nothing",1.0
"okay place",1.0
"okay thin",1.0
"okayhe came",1.0
"okayit wasnt",1.0
"okonomiyaki and",1.0
"okra and",1.0
"ol Steak",1.0
"old Arizona",1.0
"old car",1.0
"old cheese",1.0
"old days",2.0
"old exboyfriend",1.0
"old fashioned",1.0
"old folks",3.0
"old here",1.0
"old house",1.0
"old musty",1.0
"old painted",1.0
"old school",2.0
"old stompin",1.0
"old the",1.0
"older barflies",1.0
"older crowd",2.0
"older happier",1.0
"oldermajor bummer",1.0
"olive garden",1.0
"olive oil",2.0
"olive oils",1.0
"olive pizza",1.0
"olive tapenade",1.0
"olives ARE",1.0
"olives The",1.0
"olives and",2.0
"olivesshe loved",1.0
"olllllld The",1.0
"omelet and",1.0
"omelet was",1.0
"omelet which",1.0
"on !",1.0
"on Beers",1.0
"on Calamari",1.0
"on Caribbean",1.0
"on Each",1.0
"on FB",3.0
"on FIRE",1.0
"on For",1.0
"on Friday",5.0
"on Good",2.0
"on HH",3.0
"on Happy",2.0
"on I",1.0
"on Jewish",1.0
"on LocalDines",1.0
"on McDowell",1.0
"on Mill",3.0
"on Miller",1.0
"on Monday",5.0
"on Mondays",1.0
"on More",2.0
"on NoRTH",1.0
"on North",1.0
"on PBR",1.0
"on Restaurantscom",2.0
"on Rural",1.0
"on Saturday",3.0
"on Saturdays",2.0
"on Sunday",6.0
"on Sundays",3.0
"on TRADICIONES*blegh*",1.0
"on TV",1.0
"on Tatum",2.0
"on The",1.0
"on Thursdays",3.0
"on Tuesday",3.0
"on Tuesdays",3.0
"on We",1.0
"on Wednesday",2.0
"on Wednesdays",2.0
"on Well",1.0
"on Why",2.0
"on Yeah",1.0
"on Yelp",8.0
"on You",1.0
"on a",70.0
"on again",1.0
"on all",2.0
"on almost",1.0
"on an",2.0
"on and",4.0
"on any",1.0
"on assumptions",1.0
"on average",1.0
"on baked",1.0
"on beer",1.0
"on being",1.0
"on board",1.0
"on booze",1.0
"on both",3.0
"on bottles",1.0
"on business",2.0
"on campbell",1.0
"on canceling",1.0
"on course",1.0
"on dinner",2.0
"on dinning",1.0
"on display",1.0
"on downtown",1.0
"on draft",2.0
"on drinks",2.0
"on each",1.0
"on ears",1.0
"on eating",1.0
"on eight",1.0
"on every",1.0
"on everything",2.0
"on faith",1.0
"on fridays",1.0
"on fruit",2.0
"on going",1.0
"on google",1.0
"on great",2.0
"on happy",7.0
"on here",2.0
"on how",1.0
"on ice",1.0
"on in",1.0
"on it",10.0
"on its",6.0
"on ityum",2.0
"on just",1.0
"on kezcom",1.0
"on kids",1.0
"on many",1.0
"on me",1.0
"on my",13.0
"on no",1.0
"on now",1.0
"on one",3.0
"on only",1.0
"on organic",1.0
"on our",10.0
"on over",1.0
"on par",2.0
"on performance",1.0
"on pints",2.0
"on pita",1.0
"on plantains",1.0
"on preference",1.0
"on quality",2.0
"on request",1.0
"on restaurantcom",1.0
"on returning",1.0
"on right",1.0
"on sale",3.0
"on second",1.0
"on select",1.0
"on service",1.0
"on several",4.0
"on shift",1.0
"on site",1.0
"on soft",1.0
"on some",4.0
"on special",11.0
"on specials",1.0
"on specific",2.0
"on splitting",1.0
"on st",1.0
"on steroids",1.0
"on strike",1.0
"on sushi",1.0
"on take",1.0
"on tap",12.0
"on target",1.0
"on th",3.0
"on that",6.0
"on the",193.0
"on their",21.0
"on there",2.0
"on they",2.0
"on this",5.0
"on those",1.0
"on thursday",1.0
"on time",2.0
"on to",4.0
"on today",1.0
"on top",14.0
"on trips",1.0
"on us",2.0
"on value",1.0
"on waht",1.0
"on weekend",1.0
"on weekends",2.0
"on weeknights",1.0
"on weird",1.0
"on west",1.0
"on what",1.0
"on when",1.0
"on with",1.0
"on wwwrestaurantcom",1.0
"on your",10.0
"once a",6.0
"once again",1.0
"once and",3.0
"once but",2.0
"once during",1.0
"once every",1.0
"once fed",1.0
"once for",1.0
"once he",1.0
"once in",3.0
"once it",4.0
"once or",1.0
"once per",1.0
"once shots",1.0
"once we",2.0
"once wed",1.0
"once youve",1.0
"onceor you",1.0
"one !",2.0
"one I",8.0
"one Id",1.0
"one It",1.0
"one Saturday",1.0
"one That",1.0
"one The",2.0
"one We",1.0
"one a",3.0
"one and",2.0
"one another",1.0
"one appetizer",1.0
"one around",1.0
"one as",2.0
"one at",6.0
"one bite",1.0
"one but",2.0
"one cause",1.0
"one check",1.0
"one complaint",1.0
"one cooking",1.0
"one could",1.0
"one day",3.0
"one doubleshot",1.0
"one drinksshots",1.0
"one else",1.0
"one employee",2.0
"one evaporated",1.0
"one for",1.0
"one free",5.0
"one get",2.0
"one glass",1.0
"one goes",1.0
"one guy",2.0
"one had",1.0
"one hes",1.0
"one home",1.0
"one horrible",1.0
"one in",7.0
"one is",3.0
"one its",1.0
"one located",2.0
"one long",2.0
"one more",3.0
"one nice",1.0
"one night",2.0
"one not",1.0
"one of",67.0
"one on",2.0
"one our",1.0
"one packed",1.0
"one person",2.0
"one piece",1.0
"one pizza",1.0
"one place",2.0
"one point",1.0
"one regionally",1.0
"one regret",2.0
"one reservation",1.0
"one review",1.0
"one sandwich",1.0
"one second",1.0
"one she",1.0
"one side",2.0
"one sitting",3.0
"one sleeping",1.0
"one somewhere",1.0
"one star",4.0
"one stop",1.0
"one stunned",1.0
"one that",2.0
"one thats",1.0
"one the",1.0
"one they",2.0
"one thing",7.0
"one third",1.0
"one time",5.0
"one to",1.0
"one told",1.0
"one wall",1.0
"one was",4.0
"one way",1.0
"one we",1.0
"one when",1.0
"one with",1.0
"one word",1.0
"one would",2.0
"one youd",1.0
"one your",1.0
"oneofakind Try",1.0
"ones !",3.0
"ones I",1.0
"ones added",1.0
"ones and",1.0
"ones at",2.0
"ones in",1.0
"ones like",1.0
"ones out",1.0
"ones so",1.0
"ones that",1.0
"ones you",1.0
"onetwo punch",1.0
"onion and",1.0
"onion cucumber",1.0
"onion ring",2.0
"onion rings",8.0
"onion strings",1.0
"onions High",1.0
"onions I",1.0
"onions adobo",1.0
"onions and",4.0
"onions guacamole",1.0
"onions peppers",3.0
"onions ripe",1.0
"onionsomething chutney",1.0
"online and",3.0
"online exclusives",2.0
"online my",1.0
"online so",1.0
"only $",12.0
"only *",1.0
"only Beer",1.0
"only Rice",1.0
"only The",1.0
"only a",8.0
"only about",2.0
"only applies",1.0
"only apply",1.0
"only bc",2.0
"only be",1.0
"only because",1.0
"only been",6.0
"only being",1.0
"only black",1.0
"only call",1.0
"only came",2.0
"only cents",2.0
"only complaint",5.0
"only consisted",1.0
"only dessert",1.0
"only didnt",1.0
"only dish",2.0
"only does",1.0
"only eat",2.0
"only eating",1.0
"only ever",1.0
"only extra",2.0
"only female",1.0
"only for",2.0
"only giving",1.0
"only got",1.0
"only grip",1.0
"only gripe",1.0
"only had",5.0
"only half",1.0
"only has",1.0
"only have",1.0
"only hit",1.0
"only in",2.0
"only is",1.0
"only it",2.0
"only light",1.0
"only locations",1.0
"only made",1.0
"only marginally",1.0
"only menu",2.0
"only negative",1.0
"only one",4.0
"only ones",1.0
"only other",1.0
"only person",1.0
"only place",1.0
"only places",1.0
"only really",1.0
"only reason",2.0
"only requires",1.0
"only restaurant",1.0
"only said",1.0
"only sampling",1.0
"only saving",1.0
"only seating",1.0
"only see",1.0
"only serves",2.0
"only sit",1.0
"only speaks",1.0
"only stars",1.0
"only stopped",1.0
"only that",1.0
"only the",2.0
"only there",1.0
"only thing",15.0
"only to",2.0
"only tried",1.0
"only two",1.0
"only type",1.0
"only waitress",1.0
"only wanted",1.0
"only was",2.0
"only welcomes",1.0
"only wish",3.0
"only word",2.0
"only worth",1.0
"onlyCHEAP CHEAP",1.0
"onslaught of",1.0
"onto the",1.0
"oohing and",2.0
"oozed out",1.0
"open I",1.0
"open The",1.0
"open a",1.0
"open all",1.0
"open and",2.0
"open at",2.0
"open comfortable",1.0
"open face",1.0
"open faced",1.0
"open feel",2.0
"open for",3.0
"open interior",1.0
"open late",2.0
"open later",1.0
"open my",1.0
"open naturally",1.0
"open on",1.0
"open patio",1.0
"open tapas",1.0
"open the",3.0
"open til",2.0
"open up",1.0
"open wedsat",1.0
"opened at",1.0
"opened back",1.0
"opened earlier",1.0
"opened for",1.0
"opened in",1.0
"opened the",2.0
"opened to",1.0
"opened up",1.0
"opening a",1.0
"opening day",1.0
"opening out",1.0
"opening party",1.0
"opening time",1.0
"operate their",1.0
"opinion !",1.0
"opinion are",2.0
"opportunities but",1.0
"opportunity Turned",1.0
"opportunity for",1.0
"opportunity presented",1.0
"opportunity to",3.0
"opposed to",1.0
"opposite end",1.0
"opposite side",2.0
"ops in",1.0
"opt for",4.0
"opt to",1.0
"opted for",4.0
"option $",1.0
"option The",1.0
"option Very",1.0
"option Woodchuck",1.0
"option at",1.0
"option for",1.0
"option of",3.0
"option on",2.0
"options Cedar",1.0
"options Dillys",1.0
"options I",2.0
"options It",1.0
"options Recently",2.0
"options Ribs",1.0
"options Sometimes",2.0
"options The",1.0
"options and",6.0
"options as",2.0
"options for",3.0
"options no",1.0
"options of",1.0
"options on",1.0
"options to",2.0
"options under",1.0
"options were",1.0
"options when",2.0
"options with",2.0
"or $",3.0
"or Caesar",1.0
"or Chef",1.0
"or Chocolate",2.0
"or Chunky",1.0
"or Coffee",1.0
"or Drank",1.0
"or Five",2.0
"or Fresh",1.0
"or I",2.0
"or InNOut",1.0
"or InnOut",1.0
"or Jewish",1.0
"or Jolta",1.0
"or Olive",1.0
"or Spicy",1.0
"or Swamp",1.0
"or TMI",1.0
"or a",10.0
"or accommodating",1.0
"or after",1.0
"or all",1.0
"or alone",2.0
"or an",3.0
"or another",1.0
"or anything",3.0
"or anywhere",1.0
"or appetizers",1.0
"or are",2.0
"or as",1.0
"or better",1.0
"or birthday",2.0
"or blue",1.0
"or bucks",2.0
"or bungalow",1.0
"or buy",1.0
"or cake",1.0
"or calamari",1.0
"or carabbas",1.0
"or cents",2.0
"or corn",1.0
"or cracked",2.0
"or cream",1.0
"or crowds",2.0
"or dinner",1.0
"or dinnerdrinks",1.0
"or does",1.0
"or dont",1.0
"or drinks",1.0
"or early",2.0
"or else",1.0
"or elsewhere",1.0
"or even",5.0
"or extra",1.0
"or food",2.0
"or for",2.0
"or four",1.0
"or freezer",1.0
"or fry",1.0
"or get",4.0
"or give",1.0
"or go",1.0
"or grilled",1.0
"or guys",1.0
"or have",1.0
"or highlight",1.0
"or hot",2.0
"or if",2.0
"or in",6.0
"or just",4.0
"or lack",1.0
"or lasted",1.0
"or late",1.0
"or less",1.0
"or miss",3.0
"or more",4.0
"or muscles",1.0
"or need",1.0
"or not",5.0
"or nothing",1.0
"or on",1.0
"or one",2.0
"or orders",1.0
"or other",4.0
"or overly",1.0
"or oz",2.0
"or pancakes",1.0
"or pastitsio",1.0
"or pint",2.0
"or plain",1.0
"or plates",1.0
"or pm",1.0
"or pumpkin",1.0
"or rather",1.0
"or read",2.0
"or salad",2.0
"or scan",1.0
"or so",1.0
"or some",1.0
"or something",5.0
"or soy",2.0
"or sushi",1.0
"or tamales",1.0
"or the",12.0
"or trying",1.0
"or twice",1.0
"or two",2.0
"or variety",1.0
"or waiting",1.0
"or when",1.0
"or wine",2.0
"or wines",2.0
"or without",1.0
"or would",1.0
"or write",1.0
"or you",1.0
"or ziti",1.0
"orange sheet",1.0
"orange slice",1.0
"order Hallelujah",1.0
"order I",1.0
"order It",1.0
"order Its",1.0
"order Little",1.0
"order Pizza",2.0
"order Rainbow",1.0
"order Still",1.0
"order Thai",1.0
"order The",1.0
"order They",2.0
"order Yes",1.0
"order a",6.0
"order all",1.0
"order an",1.0
"order and",3.0
"order any",2.0
"order anything",1.0
"order as",1.0
"order bad",1.0
"order but",1.0
"order dinner",1.0
"order everything",2.0
"order extra",1.0
"order from",3.0
"order gets",1.0
"order hot",2.0
"order instead",1.0
"order it",2.0
"order my",2.0
"order not",1.0
"order of",5.0
"order online",2.0
"order pay",1.0
"order right",2.0
"order sangria",1.0
"order shrimp",1.0
"order slow",2.0
"order so",1.0
"order some",1.0
"order that",2.0
"order the",13.0
"order them",2.0
"order to",1.0
"order was",2.0
"order wasnt",1.0
"order when",1.0
"order wrong",1.0
"order your",2.0
"orderd a",1.0
"ordered $",2.0
"ordered Spaghetti",1.0
"ordered We",1.0
"ordered a",13.0
"ordered an",1.0
"ordered and",1.0
"ordered another",1.0
"ordered but",1.0
"ordered cheese",2.0
"ordered chicken",3.0
"ordered different",1.0
"ordered each",1.0
"ordered edemame",1.0
"ordered food",1.0
"ordered from",1.0
"ordered iced",1.0
"ordered it",2.0
"ordered just",1.0
"ordered many",1.0
"ordered me",1.0
"ordered medium",1.0
"ordered multiple",1.0
"ordered my",1.0
"ordered one",1.0
"ordered our",2.0
"ordered panfried",1.0
"ordered pasta",1.0
"ordered steaks",1.0
"ordered steamed",1.0
"ordered the",36.0
"ordered them",1.0
"ordered three",1.0
"ordered two",2.0
"ordered up",1.0
"ordered was",1.0
"ordered which",1.0
"ordered yhe",1.0
"ordering I",1.0
"ordering When",1.0
"ordering a",2.0
"ordering and",2.0
"ordering process",1.0
"ordering since",1.0
"ordering the",2.0
"ordering this",2.0
"ordering two",1.0
"orders !",1.0
"orders I",1.0
"orders It",1.0
"orders are",2.0
"orders brought",1.0
"orders etc",1.0
"orders getting",2.0
"orders if",1.0
"orders of",3.0
"orders serving",2.0
"orders so",1.0
"orders that",1.0
"orders the",1.0
"ordinary We",1.0
"oreo crumb",1.0
"organic and",2.0
"organic apples",1.0
"organic beauty",1.0
"organic field",1.0
"organic medicine",2.0
"organicnatural brands",1.0
"organicspecialty grocery",2.0
"organization of",1.0
"organized chaos",2.0
"organized their",1.0
"oriented with",1.0
"original Red",1.0
"original is",2.0
"original philly",1.0
"original purpose",1.0
"original review",1.0
"originally from",2.0
"originally planned",1.0
"originally wanted",1.0
"ornamental candles",2.0
"ornate wood",1.0
"orzo Its",1.0
"oscar which",1.0
"other $",2.0
"other Ive",1.0
"other Japanese",1.0
"other NFLers",1.0
"other RAs",1.0
"other Tempe",1.0
"other The",1.0
"other accoutrements",1.0
"other bars",1.0
"other cocktails",1.0
"other conversations",1.0
"other couples",1.0
"other cuban",1.0
"other customers",2.0
"other daily",1.0
"other day",5.0
"other dish",1.0
"other dishes",3.0
"other end",1.0
"other enjoyable",1.0
"other equally",1.0
"other fine",1.0
"other food",2.0
"other friend",1.0
"other froyo",2.0
"other goodies",1.0
"other great",3.0
"other guests",2.0
"other guy",1.0
"other half",3.0
"other items",2.0
"other kind",2.0
"other less",1.0
"other liquor",1.0
"other location",2.0
"other locations",1.0
"other meals",2.0
"other night",2.0
"other note",1.0
"other on",1.0
"other one",1.0
"other options",2.0
"other or",1.0
"other parts",2.0
"other patrons",1.0
"other people",3.0
"other places",8.0
"other prizes",1.0
"other recent",1.0
"other restaurants",1.0
"other reviewers",2.0
"other reviews",6.0
"other shell",1.0
"other shops",4.0
"other side",3.0
"other speak",1.0
"other stops",1.0
"other stores",1.0
"other stuff",1.0
"other sushi",1.0
"other tables",2.0
"other tasting",1.0
"other than",7.0
"other theater",2.0
"other thing",1.0
"other time",2.0
"other times",1.0
"other two",5.0
"other type",1.0
"other veggie",1.0
"other with",2.0
"other yogurt",2.0
"others A",2.0
"others In",1.0
"others Its",1.0
"others They",1.0
"others Theyll",1.0
"others arent",1.0
"others buffets",1.0
"others had",2.0
"others listening",1.0
"others on",1.0
"others so",1.0
"others with",2.0
"otherwise Ill",2.0
"otherwise The",1.0
"otherwise its",2.0
"ouch The",1.0
"ounce pour",1.0
"our $",1.0
"our BBQ",1.0
"our ac",1.0
"our amazing",1.0
"our annual",1.0
"our aps",1.0
"our beverages",1.0
"our bill",9.0
"our bottle",1.0
"our business",2.0
"our chips",1.0
"our choices",1.0
"our conversation",1.0
"our coupons",1.0
"our courses",1.0
"our credit",1.0
"our default",1.0
"our delicious",1.0
"our delicous",1.0
"our dining",1.0
"our dinner",2.0
"our dinners",1.0
"our dishes",1.0
"our drink",1.0
"our drinks",3.0
"our evening",1.0
"our experience",2.0
"our fair",1.0
"our fave",2.0
"our favorite",3.0
"our favorites",2.0
"our first",7.0
"our food",5.0
"our friend",1.0
"our friends",1.0
"our glasses",1.0
"our group",4.0
"our house",1.0
"our large",1.0
"our late",1.0
"our lives",1.0
"our local",1.0
"our meal",4.0
"our minute",1.0
"our needs",1.0
"our new",1.0
"our next",2.0
"our old",1.0
"our one",1.0
"our order",4.0
"our orders",2.0
"our overall",1.0
"our overnight",2.0
"our own",3.0
"our party",3.0
"our plates",1.0
"our portions",1.0
"our questions",1.0
"our rd",1.0
"our request",1.0
"our reservation",2.0
"our room",3.0
"our safe",1.0
"our salads",1.0
"our satisfaction",1.0
"our schedules",2.0
"our school",1.0
"our seats",1.0
"our server",19.0
"our service",3.0
"our starters",1.0
"our stay",1.0
"our sushi",1.0
"our table",7.0
"our usual",3.0
"our waiter",2.0
"our waitress",3.0
"our waters",1.0
